m/z,Formula,ID,IsotopeLabel,Ion form,Compound
249.0555104,C6H13O8P,1038,C13-label-4,[M+H]+,Fuculose 1-phosphate
250.0588653,C6H13O8P,1038,C13-label-5,[M+H]+,Fuculose 1-phosphate
251.0622201,C6H13O8P,1038,C13-label-6,[M+H]+,Fuculose 1-phosphate
261.0370071,C6H13O9P,1039,C13-label-0,[M+H]+,Fructose 6-phosphate
262.0403619,C6H13O9P,1039,C13-label-1,[M+H]+,Fructose 6-phosphate
263.0437168,C6H13O9P,1039,C13-label-2,[M+H]+,Fructose 6-phosphate
264.0470716,C6H13O9P,1039,C13-label-3,[M+H]+,Fructose 6-phosphate
265.0504264,C6H13O9P,1039,C13-label-4,[M+H]+,Fructose 6-phosphate
266.0537813,C6H13O9P,1039,C13-label-5,[M+H]+,Fructose 6-phosphate
267.0571361,C6H13O9P,1039,C13-label-6,[M+H]+,Fructose 6-phosphate
820.8013486,C6H20O30P8,1040,C13-label-0,[M+H]+,Bisdiphosphoinositol tetrakisphosphate_isomer
821.8047034,C6H20O30P8,1040,C13-label-1,[M+H]+,Bisdiphosphoinositol tetrakisphosphate_isomer
822.8080583,C6H20O30P8,1040,C13-label-2,[M+H]+,Bisdiphosphoinositol tetrakisphosphate_isomer
823.8114131,C6H20O30P8,1040,C13-label-3,[M+H]+,Bisdiphosphoinositol tetrakisphosphate_isomer
824.8147679,C6H20O30P8,1040,C13-label-4,[M+H]+,Bisdiphosphoinositol tetrakisphosphate_isomer
825.8181228,C6H20O30P8,1040,C13-label-5,[M+H]+,Bisdiphosphoinositol tetrakisphosphate_isomer
826.8214776,C6H20O30P8,1040,C13-label-6,[M+H]+,Bisdiphosphoinositol tetrakisphosphate_isomer
111.0804426,C7H10O,1041,C13-label-0,[M+H]+,Heptadienal
112.0837974,C7H10O,1041,C13-label-1,[M+H]+,Heptadienal
113.0871523,C7H10O,1041,C13-label-2,[M+H]+,Heptadienal
114.0905071,C7H10O,1041,C13-label-3,[M+H]+,Heptadienal
115.0938619,C7H10O,1041,C13-label-4,[M+H]+,Heptadienal
116.0972168,C7H10O,1041,C13-label-5,[M+H]+,Heptadienal
117.1005716,C7H10O,1041,C13-label-6,[M+H]+,Heptadienal
118.1039264,C7H10O,1041,C13-label-7,[M+H]+,Heptadienal
146.1651736,C7H19N3,1042,C13-label-0,[M+H]+,Spermidine_isomer
147.1685284,C7H19N3,1042,C13-label-1,[M+H]+,Spermidine_isomer
148.1718833,C7H19N3,1042,C13-label-2,[M+H]+,Spermidine_isomer
149.1752381,C7H19N3,1042,C13-label-3,[M+H]+,Spermidine_isomer
150.1785929,C7H19N3,1042,C13-label-4,[M+H]+,Spermidine_isomer
151.1819478,C7H19N3,1042,C13-label-5,[M+H]+,Spermidine_isomer
152.1853026,C7H19N3,1042,C13-label-6,[M+H]+,Spermidine_isomer
153.1886574,C7H19N3,1042,C13-label-7,[M+H]+,Spermidine_isomer
154.0498736,C7H7NO3,1043,C13-label-0,[M+H]+,Amino-hydroxybenzoate
155.0532284,C7H7NO3,1043,C13-label-1,[M+H]+,Amino-hydroxybenzoate
156.0565833,C7H7NO3,1043,C13-label-2,[M+H]+,Amino-hydroxybenzoate
157.0599381,C7H7NO3,1043,C13-label-3,[M+H]+,Amino-hydroxybenzoate
158.0632929,C7H7NO3,1043,C13-label-4,[M+H]+,Amino-hydroxybenzoate
159.0666478,C7H7NO3,1043,C13-label-5,[M+H]+,Amino-hydroxybenzoate
160.0700026,C7H7NO3,1043,C13-label-6,[M+H]+,Amino-hydroxybenzoate
161.0733574,C7H7NO3,1043,C13-label-7,[M+H]+,Amino-hydroxybenzoate
127.1117426,C8H14O,1044,C13-label-0,[M+H]+,Octenal
128.1150974,C8H14O,1044,C13-label-1,[M+H]+,Octenal
129.1184523,C8H14O,1044,C13-label-2,[M+H]+,Octenal
130.1218071,C8H14O,1044,C13-label-3,[M+H]+,Octenal
131.1251619,C8H14O,1044,C13-label-4,[M+H]+,Octenal
132.1285168,C8H14O,1044,C13-label-5,[M+H]+,Octenal
133.1318716,C8H14O,1044,C13-label-6,[M+H]+,Octenal
134.1352264,C8H14O,1044,C13-label-7,[M+H]+,Octenal
135.1385813,C8H14O,1044,C13-label-8,[M+H]+,Octenal
204.0866556,C8H13NO5,1045,C13-label-0,[M+H]+,N-acetylaminoadipate_isomer
205.0900104,C8H13NO5,1045,C13-label-1,[M+H]+,N-acetylaminoadipate_isomer
206.0933653,C8H13NO5,1045,C13-label-2,[M+H]+,N-acetylaminoadipate_isomer
207.0967201,C8H13NO5,1045,C13-label-3,[M+H]+,N-acetylaminoadipate_isomer
208.1000749,C8H13NO5,1045,C13-label-4,[M+H]+,N-acetylaminoadipate_isomer
209.1034298,C8H13NO5,1045,C13-label-5,[M+H]+,N-acetylaminoadipate_isomer
210.1067846,C8H13NO5,1045,C13-label-6,[M+H]+,N-acetylaminoadipate_isomer
211.1101394,C8H13NO5,1045,C13-label-7,[M+H]+,N-acetylaminoadipate_isomer
212.1134943,C8H13NO5,1045,C13-label-8,[M+H]+,N-acetylaminoadipate_isomer
218.1135376,C8H15N3O4,1046,C13-label-0,[M+H]+,Acetyl-citrulline_isomer
219.1168924,C8H15N3O4,1046,C13-label-1,[M+H]+,Acetyl-citrulline_isomer
220.1202473,C8H15N3O4,1046,C13-label-2,[M+H]+,Acetyl-citrulline_isomer
221.1236021,C8H15N3O4,1046,C13-label-3,[M+H]+,Acetyl-citrulline_isomer
222.1269569,C8H15N3O4,1046,C13-label-4,[M+H]+,Acetyl-citrulline_isomer
223.1303118,C8H15N3O4,1046,C13-label-5,[M+H]+,Acetyl-citrulline_isomer
224.1336666,C8H15N3O4,1046,C13-label-6,[M+H]+,Acetyl-citrulline_isomer
225.1370214,C8H15N3O4,1046,C13-label-7,[M+H]+,Acetyl-citrulline_isomer
226.1403763,C8H15N3O4,1046,C13-label-8,[M+H]+,Acetyl-citrulline_isomer
187.0601066,C8H10O5,1047,C13-label-0,[M+H]+,Erinapyrone C
188.0634614,C8H10O5,1047,C13-label-1,[M+H]+,Erinapyrone C
189.0668163,C8H10O5,1047,C13-label-2,[M+H]+,Erinapyrone C
190.0701711,C8H10O5,1047,C13-label-3,[M+H]+,Erinapyrone C
191.0735259,C8H10O5,1047,C13-label-4,[M+H]+,Erinapyrone C
192.0768808,C8H10O5,1047,C13-label-5,[M+H]+,Erinapyrone C
193.0802356,C8H10O5,1047,C13-label-6,[M+H]+,Erinapyrone C
194.0835904,C8H10O5,1047,C13-label-7,[M+H]+,Erinapyrone C
195.0869453,C8H10O5,1047,C13-label-8,[M+H]+,Erinapyrone C
258.1101081,C8H20NO6P,1048,C13-label-0,[M+H]+,Glycerophosphocholine
259.1134629,C8H20NO6P,1048,C13-label-1,[M+H]+,Glycerophosphocholine
260.1168178,C8H20NO6P,1048,C13-label-2,[M+H]+,Glycerophosphocholine
261.1201726,C8H20NO6P,1048,C13-label-3,[M+H]+,Glycerophosphocholine
262.1235274,C8H20NO6P,1048,C13-label-4,[M+H]+,Glycerophosphocholine
263.1268823,C8H20NO6P,1048,C13-label-5,[M+H]+,Glycerophosphocholine
264.1302371,C8H20NO6P,1048,C13-label-6,[M+H]+,Glycerophosphocholine
265.1335919,C8H20NO6P,1048,C13-label-7,[M+H]+,Glycerophosphocholine
266.1369468,C8H20NO6P,1048,C13-label-8,[M+H]+,Glycerophosphocholine
314.0747881,C8H16N3O8P,1049,C13-label-0,[M+H]+,Phosphoribosyl-formylglycinamidine_isomer
315.0781429,C8H16N3O8P,1049,C13-label-1,[M+H]+,Phosphoribosyl-formylglycinamidine_isomer
316.0814978,C8H16N3O8P,1049,C13-label-2,[M+H]+,Phosphoribosyl-formylglycinamidine_isomer
