m/z,Formula,ID,IsotopeLabel,Ion form,Compound
555.3497077,C26H54NO9P,254,C13-label-1,[M-H]-,(Methoxy-nonadecanyl)-glycerophosphoserine
556.3530626,C26H54NO9P,254,C13-label-2,[M-H]-,(Methoxy-nonadecanyl)-glycerophosphoserine
557.3564174,C26H54NO9P,254,C13-label-3,[M-H]-,(Methoxy-nonadecanyl)-glycerophosphoserine
558.3597722,C26H54NO9P,254,C13-label-4,[M-H]-,(Methoxy-nonadecanyl)-glycerophosphoserine
559.3631271,C26H54NO9P,254,C13-label-5,[M-H]-,(Methoxy-nonadecanyl)-glycerophosphoserine
560.3664819,C26H54NO9P,254,C13-label-6,[M-H]-,(Methoxy-nonadecanyl)-glycerophosphoserine
561.3698367,C26H54NO9P,254,C13-label-7,[M-H]-,(Methoxy-nonadecanyl)-glycerophosphoserine
562.3731916,C26H54NO9P,254,C13-label-8,[M-H]-,(Methoxy-nonadecanyl)-glycerophosphoserine
563.3765416,C26H54NO9P,254,C13-label-9,[M-H]-,(Methoxy-nonadecanyl)-glycerophosphoserine
564.3798916,C26H54NO9P,254,C13-label-10,[M-H]-,(Methoxy-nonadecanyl)-glycerophosphoserine
565.3832416,C26H54NO9P,254,C13-label-11,[M-H]-,(Methoxy-nonadecanyl)-glycerophosphoserine
566.3865916,C26H54NO9P,254,C13-label-12,[M-H]-,(Methoxy-nonadecanyl)-glycerophosphoserine
567.3899416,C26H54NO9P,254,C13-label-13,[M-H]-,(Methoxy-nonadecanyl)-glycerophosphoserine
568.3932916,C26H54NO9P,254,C13-label-14,[M-H]-,(Methoxy-nonadecanyl)-glycerophosphoserine
569.3966416,C26H54NO9P,254,C13-label-15,[M-H]-,(Methoxy-nonadecanyl)-glycerophosphoserine
570.3999916,C26H54NO9P,254,C13-label-16,[M-H]-,(Methoxy-nonadecanyl)-glycerophosphoserine
571.4033416,C26H54NO9P,254,C13-label-17,[M-H]-,(Methoxy-nonadecanyl)-glycerophosphoserine
572.4066916,C26H54NO9P,254,C13-label-18,[M-H]-,(Methoxy-nonadecanyl)-glycerophosphoserine
573.4100416,C26H54NO9P,254,C13-label-19,[M-H]-,(Methoxy-nonadecanyl)-glycerophosphoserine
574.4133916,C26H54NO9P,254,C13-label-20,[M-H]-,(Methoxy-nonadecanyl)-glycerophosphoserine
575.4167416,C26H54NO9P,254,C13-label-21,[M-H]-,(Methoxy-nonadecanyl)-glycerophosphoserine
576.4200916,C26H54NO9P,254,C13-label-22,[M-H]-,(Methoxy-nonadecanyl)-glycerophosphoserine
577.4234416,C26H54NO9P,254,C13-label-23,[M-H]-,(Methoxy-nonadecanyl)-glycerophosphoserine
578.4267916,C26H54NO9P,254,C13-label-24,[M-H]-,(Methoxy-nonadecanyl)-glycerophosphoserine
579.4301416,C26H54NO9P,254,C13-label-25,[M-H]-,(Methoxy-nonadecanyl)-glycerophosphoserine
580.4334916,C26H54NO9P,254,C13-label-26,[M-H]-,(Methoxy-nonadecanyl)-glycerophosphoserine
409.2748214,C27H38O3,255,C12 PARENT,[M-H]-,Epoxy-dihydro-apocarotenediol_isomer
410.2781762,C27H38O3,255,C13-label-1,[M-H]-,Epoxy-dihydro-apocarotenediol_isomer
411.2815311,C27H38O3,255,C13-label-2,[M-H]-,Epoxy-dihydro-apocarotenediol_isomer
412.2848859,C27H38O3,255,C13-label-3,[M-H]-,Epoxy-dihydro-apocarotenediol_isomer
413.2882407,C27H38O3,255,C13-label-4,[M-H]-,Epoxy-dihydro-apocarotenediol_isomer
414.2915956,C27H38O3,255,C13-label-5,[M-H]-,Epoxy-dihydro-apocarotenediol_isomer
415.2949504,C27H38O3,255,C13-label-6,[M-H]-,Epoxy-dihydro-apocarotenediol_isomer
416.2983052,C27H38O3,255,C13-label-7,[M-H]-,Epoxy-dihydro-apocarotenediol_isomer
417.3016601,C27H38O3,255,C13-label-8,[M-H]-,Epoxy-dihydro-apocarotenediol_isomer
418.3050101,C27H38O3,255,C13-label-9,[M-H]-,Epoxy-dihydro-apocarotenediol_isomer
419.3083601,C27H38O3,255,C13-label-10,[M-H]-,Epoxy-dihydro-apocarotenediol_isomer
420.3117101,C27H38O3,255,C13-label-11,[M-H]-,Epoxy-dihydro-apocarotenediol_isomer
421.3150601,C27H38O3,255,C13-label-12,[M-H]-,Epoxy-dihydro-apocarotenediol_isomer
422.3184101,C27H38O3,255,C13-label-13,[M-H]-,Epoxy-dihydro-apocarotenediol_isomer
423.3217601,C27H38O3,255,C13-label-14,[M-H]-,Epoxy-dihydro-apocarotenediol_isomer
424.3251101,C27H38O3,255,C13-label-15,[M-H]-,Epoxy-dihydro-apocarotenediol_isomer
425.3284601,C27H38O3,255,C13-label-16,[M-H]-,Epoxy-dihydro-apocarotenediol_isomer
426.3318101,C27H38O3,255,C13-label-17,[M-H]-,Epoxy-dihydro-apocarotenediol_isomer
427.3351601,C27H38O3,255,C13-label-18,[M-H]-,Epoxy-dihydro-apocarotenediol_isomer
428.3385101,C27H38O3,255,C13-label-19,[M-H]-,Epoxy-dihydro-apocarotenediol_isomer
429.3418601,C27H38O3,255,C13-label-20,[M-H]-,Epoxy-dihydro-apocarotenediol_isomer
430.3452101,C27H38O3,255,C13-label-21,[M-H]-,Epoxy-dihydro-apocarotenediol_isomer
431.3485601,C27H38O3,255,C13-label-22,[M-H]-,Epoxy-dihydro-apocarotenediol_isomer
432.3519101,C27H38O3,255,C13-label-23,[M-H]-,Epoxy-dihydro-apocarotenediol_isomer
433.3552601,C27H38O3,255,C13-label-24,[M-H]-,Epoxy-dihydro-apocarotenediol_isomer
434.3586101,C27H38O3,255,C13-label-25,[M-H]-,Epoxy-dihydro-apocarotenediol_isomer
435.3619601,C27H38O3,255,C13-label-26,[M-H]-,Epoxy-dihydro-apocarotenediol_isomer
436.3653101,C27H38O3,255,C13-label-27,[M-H]-,Epoxy-dihydro-apocarotenediol_isomer
455.3742034,C27H52O5,256,C12 PARENT,[M-H]-,DG(24:0)
456.3775582,C27H52O5,256,C13-label-1,[M-H]-,DG(24:0)
457.3809131,C27H52O5,256,C13-label-2,[M-H]-,DG(24:0)
458.3842679,C27H52O5,256,C13-label-3,[M-H]-,DG(24:0)
459.3876227,C27H52O5,256,C13-label-4,[M-H]-,DG(24:0)
460.3909776,C27H52O5,256,C13-label-5,[M-H]-,DG(24:0)
461.3943324,C27H52O5,256,C13-label-6,[M-H]-,DG(24:0)
462.3976872,C27H52O5,256,C13-label-7,[M-H]-,DG(24:0)
463.4010421,C27H52O5,256,C13-label-8,[M-H]-,DG(24:0)
464.4043921,C27H52O5,256,C13-label-9,[M-H]-,DG(24:0)
465.4077421,C27H52O5,256,C13-label-10,[M-H]-,DG(24:0)
466.4110921,C27H52O5,256,C13-label-11,[M-H]-,DG(24:0)
467.4144421,C27H52O5,256,C13-label-12,[M-H]-,DG(24:0)
468.4177921,C27H52O5,256,C13-label-13,[M-H]-,DG(24:0)
469.4211421,C27H52O5,256,C13-label-14,[M-H]-,DG(24:0)
470.4244921,C27H52O5,256,C13-label-15,[M-H]-,DG(24:0)
471.4278421,C27H52O5,256,C13-label-16,[M-H]-,DG(24:0)
472.4311921,C27H52O5,256,C13-label-17,[M-H]-,DG(24:0)
473.4345421,C27H52O5,256,C13-label-18,[M-H]-,DG(24:0)
474.4378921,C27H52O5,256,C13-label-19,[M-H]-,DG(24:0)
475.4412421,C27H52O5,256,C13-label-20,[M-H]-,DG(24:0)
476.4445921,C27H52O5,256,C13-label-21,[M-H]-,DG(24:0)
477.4479421,C27H52O5,256,C13-label-22,[M-H]-,DG(24:0)
478.4512921,C27H52O5,256,C13-label-23,[M-H]-,DG(24:0)
479.4546421,C27H52O5,256,C13-label-24,[M-H]-,DG(24:0)
480.4579921,C27H52O5,256,C13-label-25,[M-H]-,DG(24:0)
481.4613421,C27H52O5,256,C13-label-26,[M-H]-,DG(24:0)
482.4646921,C27H52O5,256,C13-label-27,[M-H]-,DG(24:0)
461.2908694,C27H42O6,257,C12 PARENT,[M-H]-,Lucidenic acid_isomer
462.2942242,C27H42O6,257,C13-label-1,[M-H]-,Lucidenic acid_isomer
463.2975791,C27H42O6,257,C13-label-2,[M-H]-,Lucidenic acid_isomer
464.3009339,C27H42O6,257,C13-label-3,[M-H]-,Lucidenic acid_isomer
465.3042887,C27H42O6,257,C13-label-4,[M-H]-,Lucidenic acid_isomer
466.3076436,C27H42O6,257,C13-label-5,[M-H]-,Lucidenic acid_isomer
467.3109984,C27H42O6,257,C13-label-6,[M-H]-,Lucidenic acid_isomer
468.3143532,C27H42O6,257,C13-label-7,[M-H]-,Lucidenic acid_isomer
469.3177081,C27H42O6,257,C13-label-8,[M-H]-,Lucidenic acid_isomer
470.3210581,C27H42O6,257,C13-label-9,[M-H]-,Lucidenic acid_isomer
471.3244081,C27H42O6,257,C13-label-10,[M-H]-,Lucidenic acid_isomer
472.3277581,C27H42O6,257,C13-label-11,[M-H]-,Lucidenic acid_isomer
473.3311081,C27H42O6,257,C13-label-12,[M-H]-,Lucidenic acid_isomer
474.3344581,C27H42O6,257,C13-label-13,[M-H]-,Lucidenic acid_isomer
475.3378081,C27H42O6,257,C13-label-14,[M-H]-,Lucidenic acid_isomer
476.3411581,C27H42O6,257,C13-label-15,[M-H]-,Lucidenic acid_isomer
477.3445081,C27H42O6,257,C13-label-16,[M-H]-,Lucidenic acid_isomer
478.3478581,C27H42O6,257,C13-label-17,[M-H]-,Lucidenic acid_isomer
479.3512081,C27H42O6,257,C13-label-18,[M-H]-,Lucidenic acid_isomer
480.3545581,C27H42O6,257,C13-label-19,[M-H]-,Lucidenic acid_isomer
481.3579081,C27H42O6,257,C13-label-20,[M-H]-,Lucidenic acid_isomer
482.3612581,C27H42O6,257,C13-label-21,[M-H]-,Lucidenic acid_isomer
483.3646081,C27H42O6,257,C13-label-22,[M-H]-,Lucidenic acid_isomer
484.3679581,C27H42O6,257,C13-label-23,[M-H]-,Lucidenic acid_isomer
485.3713081,C27H42O6,257,C13-label-24,[M-H]-,Lucidenic acid_isomer
486.3746581,C27H42O6,257,C13-label-25,[M-H]-,Lucidenic acid_isomer
487.3780081,C27H42O6,257,C13-label-26,[M-H]-,Lucidenic acid_isomer
488.3813581,C27H42O6,257,C13-label-27,[M-H]-,Lucidenic acid_isomer
495.2963514,C27H44O8,258,C12 PARENT,[M-H]-,Pregnanediol-3-glucuronide_isomer
496.2997062,C27H44O8,258,C13-label-1,[M-H]-,Pregnanediol-3-glucuronide_isomer
497.3030611,C27H44O8,258,C13-label-2,[M-H]-,Pregnanediol-3-glucuronide_isomer
498.3064159,C27H44O8,258,C13-label-3,[M-H]-,Pregnanediol-3-glucuronide_isomer
499.3097707,C27H44O8,258,C13-label-4,[M-H]-,Pregnanediol-3-glucuronide_isomer
500.3131256,C27H44O8,258,C13-label-5,[M-H]-,Pregnanediol-3-glucuronide_isomer
501.3164804,C27H44O8,258,C13-label-6,[M-H]-,Pregnanediol-3-glucuronide_isomer
502.3198352,C27H44O8,258,C13-label-7,[M-H]-,Pregnanediol-3-glucuronide_isomer
503.3231901,C27H44O8,258,C13-label-8,[M-H]-,Pregnanediol-3-glucuronide_isomer
504.3265401,C27H44O8,258,C13-label-9,[M-H]-,Pregnanediol-3-glucuronide_isomer
505.3298901,C27H44O8,258,C13-label-10,[M-H]-,Pregnanediol-3-glucuronide_isomer
506.3332401,C27H44O8,258,C13-label-11,[M-H]-,Pregnanediol-3-glucuronide_isomer
507.3365901,C27H44O8,258,C13-label-12,[M-H]-,Pregnanediol-3-glucuronide_isomer
508.3399401,C27H44O8,258,C13-label-13,[M-H]-,Pregnanediol-3-glucuronide_isomer
509.3432901,C27H44O8,258,C13-label-14,[M-H]-,Pregnanediol-3-glucuronide_isomer
510.3466401,C27H44O8,258,C13-label-15,[M-H]-,Pregnanediol-3-glucuronide_isomer
511.3499901,C27H44O8,258,C13-label-16,[M-H]-,Pregnanediol-3-glucuronide_isomer
512.3533401,C27H44O8,258,C13-label-17,[M-H]-,Pregnanediol-3-glucuronide_isomer
513.3566901,C27H44O8,258,C13-label-18,[M-H]-,Pregnanediol-3-glucuronide_isomer
514.3600401,C27H44O8,258,C13-label-19,[M-H]-,Pregnanediol-3-glucuronide_isomer
515.3633901,C27H44O8,258,C13-label-20,[M-H]-,Pregnanediol-3-glucuronide_isomer
516.3667401,C27H44O8,258,C13-label-21,[M-H]-,Pregnanediol-3-glucuronide_isomer
517.3700901,C27H44O8,258,C13-label-22,[M-H]-,Pregnanediol-3-glucuronide_isomer
518.3734401,C27H44O8,258,C13-label-23,[M-H]-,Pregnanediol-3-glucuronide_isomer
519.3767901,C27H44O8,258,C13-label-24,[M-H]-,Pregnanediol-3-glucuronide_isomer
520.3801401,C27H44O8,258,C13-label-25,[M-H]-,Pregnanediol-3-glucuronide_isomer
521.3834901,C27H44O8,258,C13-label-26,[M-H]-,Pregnanediol-3-glucuronide_isomer
522.3868401,C27H44O8,258,C13-label-27,[M-H]-,Pregnanediol-3-glucuronide_isomer
524.2782709,C27H44NO7P,259,C12 PARENT,[M-H]-,LysoPE(22:6)
525.2816257,C27H44NO7P,259,C13-label-1,[M-H]-,LysoPE(22:6)
526.2849806,C27H44NO7P,259,C13-label-2,[M-H]-,LysoPE(22:6)
527.2883354,C27H44NO7P,259,C13-label-3,[M-H]-,LysoPE(22:6)
528.2916902,C27H44NO7P,259,C13-label-4,[M-H]-,LysoPE(22:6)
529.2950451,C27H44NO7P,259,C13-label-5,[M-H]-,LysoPE(22:6)
530.2983999,C27H44NO7P,259,C13-label-6,[M-H]-,LysoPE(22:6)
531.3017547,C27H44NO7P,259,C13-label-7,[M-H]-,LysoPE(22:6)
532.3051096,C27H44NO7P,259,C13-label-8,[M-H]-,LysoPE(22:6)
533.3084596,C27H44NO7P,259,C13-label-9,[M-H]-,LysoPE(22:6)
534.3118096,C27H44NO7P,259,C13-label-10,[M-H]-,LysoPE(22:6)
535.3151596,C27H44NO7P,259,C13-label-11,[M-H]-,LysoPE(22:6)
536.3185096,C27H44NO7P,259,C13-label-12,[M-H]-,LysoPE(22:6)
537.3218596,C27H44NO7P,259,C13-label-13,[M-H]-,LysoPE(22:6)
538.3252096,C27H44NO7P,259,C13-label-14,[M-H]-,LysoPE(22:6)
539.3285596,C27H44NO7P,259,C13-label-15,[M-H]-,LysoPE(22:6)
540.3319096,C27H44NO7P,259,C13-label-16,[M-H]-,LysoPE(22:6)
541.3352596,C27H44NO7P,259,C13-label-17,[M-H]-,LysoPE(22:6)
542.3386096,C27H44NO7P,259,C13-label-18,[M-H]-,LysoPE(22:6)
543.3419596,C27H44NO7P,259,C13-label-19,[M-H]-,LysoPE(22:6)
544.3453096,C27H44NO7P,259,C13-label-20,[M-H]-,LysoPE(22:6)
545.3486596,C27H44NO7P,259,C13-label-21,[M-H]-,LysoPE(22:6)
546.3520096,C27H44NO7P,259,C13-label-22,[M-H]-,LysoPE(22:6)
547.3553596,C27H44NO7P,259,C13-label-23,[M-H]-,LysoPE(22:6)
548.3587096,C27H44NO7P,259,C13-label-24,[M-H]-,LysoPE(22:6)
549.3620596,C27H44NO7P,259,C13-label-25,[M-H]-,LysoPE(22:6)
550.3654096,C27H44NO7P,259,C13-label-26,[M-H]-,LysoPE(22:6)
551.3687596,C27H44NO7P,259,C13-label-27,[M-H]-,LysoPE(22:6)
526.2939209,C27H46NO7P,260,C12 PARENT,[M-H]-,LysoPE(22:5)
527.2972757,C27H46NO7P,260,C13-label-1,[M-H]-,LysoPE(22:5)
528.3006306,C27H46NO7P,260,C13-label-2,[M-H]-,LysoPE(22:5)
529.3039854,C27H46NO7P,260,C13-label-3,[M-H]-,LysoPE(22:5)
530.3073402,C27H46NO7P,260,C13-label-4,[M-H]-,LysoPE(22:5)
531.3106951,C27H46NO7P,260,C13-label-5,[M-H]-,LysoPE(22:5)
532.3140499,C27H46NO7P,260,C13-label-6,[M-H]-,LysoPE(22:5)
533.3174047,C27H46NO7P,260,C13-label-7,[M-H]-,LysoPE(22:5)
534.3207596,C27H46NO7P,260,C13-label-8,[M-H]-,LysoPE(22:5)
535.3241096,C27H46NO7P,260,C13-label-9,[M-H]-,LysoPE(22:5)
536.3274596,C27H46NO7P,260,C13-label-10,[M-H]-,LysoPE(22:5)
537.3308096,C27H46NO7P,260,C13-label-11,[M-H]-,LysoPE(22:5)
538.3341596,C27H46NO7P,260,C13-label-12,[M-H]-,LysoPE(22:5)
539.3375096,C27H46NO7P,260,C13-label-13,[M-H]-,LysoPE(22:5)
540.3408596,C27H46NO7P,260,C13-label-14,[M-H]-,LysoPE(22:5)
541.3442096,C27H46NO7P,260,C13-label-15,[M-H]-,LysoPE(22:5)
542.3475596,C27H46NO7P,260,C13-label-16,[M-H]-,LysoPE(22:5)
543.3509096,C27H46NO7P,260,C13-label-17,[M-H]-,LysoPE(22:5)
544.3542596,C27H46NO7P,260,C13-label-18,[M-H]-,LysoPE(22:5)
545.3576096,C27H46NO7P,260,C13-label-19,[M-H]-,LysoPE(22:5)
546.3609596,C27H46NO7P,260,C13-label-20,[M-H]-,LysoPE(22:5)
547.3643096,C27H46NO7P,260,C13-label-21,[M-H]-,LysoPE(22:5)
548.3676596,C27H46NO7P,260,C13-label-22,[M-H]-,LysoPE(22:5)
549.3710096,C27H46NO7P,260,C13-label-23,[M-H]-,LysoPE(22:5)
550.3743596,C27H46NO7P,260,C13-label-24,[M-H]-,LysoPE(22:5)
551.3777096,C27H46NO7P,260,C13-label-25,[M-H]-,LysoPE(22:5)
552.3810596,C27H46NO7P,260,C13-label-26,[M-H]-,LysoPE(22:5)
553.3844096,C27H46NO7P,260,C13-label-27,[M-H]-,LysoPE(22:5)
784.1498774,C27H33N9O15P2,261,C12 PARENT,[M-H]-,FAD
785.1532322,C27H33N9O15P2,261,C13-label-1,[M-H]-,FAD
786.1565871,C27H33N9O15P2,261,C13-label-2,[M-H]-,FAD
787.1599419,C27H33N9O15P2,261,C13-label-3,[M-H]-,FAD
788.1632967,C27H33N9O15P2,261,C13-label-4,[M-H]-,FAD
789.1666516,C27H33N9O15P2,261,C13-label-5,[M-H]-,FAD
790.1700064,C27H33N9O15P2,261,C13-label-6,[M-H]-,FAD
791.1733612,C27H33N9O15P2,261,C13-label-7,[M-H]-,FAD
792.1767161,C27H33N9O15P2,261,C13-label-8,[M-H]-,FAD
793.1800661,C27H33N9O15P2,261,C13-label-9,[M-H]-,FAD
794.1834161,C27H33N9O15P2,261,C13-label-10,[M-H]-,FAD
795.1867661,C27H33N9O15P2,261,C13-label-11,[M-H]-,FAD
796.1901161,C27H33N9O15P2,261,C13-label-12,[M-H]-,FAD
797.1934661,C27H33N9O15P2,261,C13-label-13,[M-H]-,FAD
798.1968161,C27H33N9O15P2,261,C13-label-14,[M-H]-,FAD
799.2001661,C27H33N9O15P2,261,C13-label-15,[M-H]-,FAD
800.2035161,C27H33N9O15P2,261,C13-label-16,[M-H]-,FAD
801.2068661,C27H33N9O15P2,261,C13-label-17,[M-H]-,FAD
802.2102161,C27H33N9O15P2,261,C13-label-18,[M-H]-,FAD
803.2135661,C27H33N9O15P2,261,C13-label-19,[M-H]-,FAD
804.2169161,C27H33N9O15P2,261,C13-label-20,[M-H]-,FAD
805.2202661,C27H33N9O15P2,261,C13-label-21,[M-H]-,FAD
806.2236161,C27H33N9O15P2,261,C13-label-22,[M-H]-,FAD
807.2269661,C27H33N9O15P2,261,C13-label-23,[M-H]-,FAD
808.2303161,C27H33N9O15P2,261,C13-label-24,[M-H]-,FAD
809.2336661,C27H33N9O15P2,261,C13-label-25,[M-H]-,FAD
810.2370161,C27H33N9O15P2,261,C13-label-26,[M-H]-,FAD
811.2403661,C27H33N9O15P2,261,C13-label-27,[M-H]-,FAD
576.3307029,C28H52NO9P,262,C12 PARENT,[M-H]-,PC(2:0/18:1-O)_isomer
577.3340577,C28H52NO9P,262,C13-label-1,[M-H]-,PC(2:0/18:1-O)_isomer
578.3374126,C28H52NO9P,262,C13-label-2,[M-H]-,PC(2:0/18:1-O)_isomer
579.3407674,C28H52NO9P,262,C13-label-3,[M-H]-,PC(2:0/18:1-O)_isomer
580.3441222,C28H52NO9P,262,C13-label-4,[M-H]-,PC(2:0/18:1-O)_isomer
581.3474771,C28H52NO9P,262,C13-label-5,[M-H]-,PC(2:0/18:1-O)_isomer
582.3508319,C28H52NO9P,262,C13-label-6,[M-H]-,PC(2:0/18:1-O)_isomer
583.3541867,C28H52NO9P,262,C13-label-7,[M-H]-,PC(2:0/18:1-O)_isomer
584.3575416,C28H52NO9P,262,C13-label-8,[M-H]-,PC(2:0/18:1-O)_isomer
585.3608916,C28H52NO9P,262,C13-label-9,[M-H]-,PC(2:0/18:1-O)_isomer
586.3642416,C28H52NO9P,262,C13-label-10,[M-H]-,PC(2:0/18:1-O)_isomer
587.3675916,C28H52NO9P,262,C13-label-11,[M-H]-,PC(2:0/18:1-O)_isomer
588.3709416,C28H52NO9P,262,C13-label-12,[M-H]-,PC(2:0/18:1-O)_isomer
589.3742916,C28H52NO9P,262,C13-label-13,[M-H]-,PC(2:0/18:1-O)_isomer
590.3776416,C28H52NO9P,262,C13-label-14,[M-H]-,PC(2:0/18:1-O)_isomer
591.3809916,C28H52NO9P,262,C13-label-15,[M-H]-,PC(2:0/18:1-O)_isomer
592.3843416,C28H52NO9P,262,C13-label-16,[M-H]-,PC(2:0/18:1-O)_isomer
593.3876916,C28H52NO9P,262,C13-label-17,[M-H]-,PC(2:0/18:1-O)_isomer
594.3910416,C28H52NO9P,262,C13-label-18,[M-H]-,PC(2:0/18:1-O)_isomer
595.3943916,C28H52NO9P,262,C13-label-19,[M-H]-,PC(2:0/18:1-O)_isomer
596.3977416,C28H52NO9P,262,C13-label-20,[M-H]-,PC(2:0/18:1-O)_isomer
597.4010916,C28H52NO9P,262,C13-label-21,[M-H]-,PC(2:0/18:1-O)_isomer
598.4044416,C28H52NO9P,262,C13-label-22,[M-H]-,PC(2:0/18:1-O)_isomer
599.4077916,C28H52NO9P,262,C13-label-23,[M-H]-,PC(2:0/18:1-O)_isomer
600.4111416,C28H52NO9P,262,C13-label-24,[M-H]-,PC(2:0/18:1-O)_isomer
601.4144916,C28H52NO9P,262,C13-label-25,[M-H]-,PC(2:0/18:1-O)_isomer
602.4178416,C28H52NO9P,262,C13-label-26,[M-H]-,PC(2:0/18:1-O)_isomer
603.4211916,C28H52NO9P,262,C13-label-27,[M-H]-,PC(2:0/18:1-O)_isomer
604.4245416,C28H52NO9P,262,C13-label-28,[M-H]-,PC(2:0/18:1-O)_isomer
619.2889019,C29H49O12P,263,C12 PARENT,[M-H]-,LysoPI(20:4)
620.2922567,C29H49O12P,263,C13-label-1,[M-H]-,LysoPI(20:4)
621.2956116,C29H49O12P,263,C13-label-2,[M-H]-,LysoPI(20:4)
622.2989664,C29H49O12P,263,C13-label-3,[M-H]-,LysoPI(20:4)
623.3023212,C29H49O12P,263,C13-label-4,[M-H]-,LysoPI(20:4)
624.3056761,C29H49O12P,263,C13-label-5,[M-H]-,LysoPI(20:4)
625.3090309,C29H49O12P,263,C13-label-6,[M-H]-,LysoPI(20:4)
626.3123857,C29H49O12P,263,C13-label-7,[M-H]-,LysoPI(20:4)
627.3157406,C29H49O12P,263,C13-label-8,[M-H]-,LysoPI(20:4)
628.3190906,C29H49O12P,263,C13-label-9,[M-H]-,LysoPI(20:4)
629.3224406,C29H49O12P,263,C13-label-10,[M-H]-,LysoPI(20:4)
630.3257906,C29H49O12P,263,C13-label-11,[M-H]-,LysoPI(20:4)
631.3291406,C29H49O12P,263,C13-label-12,[M-H]-,LysoPI(20:4)
632.3324906,C29H49O12P,263,C13-label-13,[M-H]-,LysoPI(20:4)
633.3358406,C29H49O12P,263,C13-label-14,[M-H]-,LysoPI(20:4)
634.3391906,C29H49O12P,263,C13-label-15,[M-H]-,LysoPI(20:4)
635.3425406,C29H49O12P,263,C13-label-16,[M-H]-,LysoPI(20:4)
636.3458906,C29H49O12P,263,C13-label-17,[M-H]-,LysoPI(20:4)
637.3492406,C29H49O12P,263,C13-label-18,[M-H]-,LysoPI(20:4)
638.3525906,C29H49O12P,263,C13-label-19,[M-H]-,LysoPI(20:4)
639.3559406,C29H49O12P,263,C13-label-20,[M-H]-,LysoPI(20:4)
640.3592906,C29H49O12P,263,C13-label-21,[M-H]-,LysoPI(20:4)
641.3626406,C29H49O12P,263,C13-label-22,[M-H]-,LysoPI(20:4)
642.3659906,C29H49O12P,263,C13-label-23,[M-H]-,LysoPI(20:4)
643.3693406,C29H49O12P,263,C13-label-24,[M-H]-,LysoPI(20:4)
644.3726906,C29H49O12P,263,C13-label-25,[M-H]-,LysoPI(20:4)
645.3760406,C29H49O12P,263,C13-label-26,[M-H]-,LysoPI(20:4)
646.3793906,C29H49O12P,263,C13-label-27,[M-H]-,LysoPI(20:4)
647.3827406,C29H49O12P,263,C13-label-28,[M-H]-,LysoPI(20:4)
648.3860906,C29H49O12P,263,C13-label-29,[M-H]-,LysoPI(20:4)
627.3515019,C29H57O12P,264,C12 PARENT,[M-H]-,LysoPI(20:0)_isomer
628.3548567,C29H57O12P,264,C13-label-1,[M-H]-,LysoPI(20:0)_isomer
629.3582116,C29H57O12P,264,C13-label-2,[M-H]-,LysoPI(20:0)_isomer
630.3615664,C29H57O12P,264,C13-label-3,[M-H]-,LysoPI(20:0)_isomer
631.3649212,C29H57O12P,264,C13-label-4,[M-H]-,LysoPI(20:0)_isomer
632.3682761,C29H57O12P,264,C13-label-5,[M-H]-,LysoPI(20:0)_isomer
633.3716309,C29H57O12P,264,C13-label-6,[M-H]-,LysoPI(20:0)_isomer
634.3749857,C29H57O12P,264,C13-label-7,[M-H]-,LysoPI(20:0)_isomer
635.3783406,C29H57O12P,264,C13-label-8,[M-H]-,LysoPI(20:0)_isomer
636.3816906,C29H57O12P,264,C13-label-9,[M-H]-,LysoPI(20:0)_isomer
637.3850406,C29H57O12P,264,C13-label-10,[M-H]-,LysoPI(20:0)_isomer
638.3883906,C29H57O12P,264,C13-label-11,[M-H]-,LysoPI(20:0)_isomer
639.3917406,C29H57O12P,264,C13-label-12,[M-H]-,LysoPI(20:0)_isomer
640.3950906,C29H57O12P,264,C13-label-13,[M-H]-,LysoPI(20:0)_isomer
641.3984406,C29H57O12P,264,C13-label-14,[M-H]-,LysoPI(20:0)_isomer
642.4017906,C29H57O12P,264,C13-label-15,[M-H]-,LysoPI(20:0)_isomer
643.4051406,C29H57O12P,264,C13-label-16,[M-H]-,LysoPI(20:0)_isomer
644.4084906,C29H57O12P,264,C13-label-17,[M-H]-,LysoPI(20:0)_isomer
645.4118406,C29H57O12P,264,C13-label-18,[M-H]-,LysoPI(20:0)_isomer
646.4151906,C29H57O12P,264,C13-label-19,[M-H]-,LysoPI(20:0)_isomer
647.4185406,C29H57O12P,264,C13-label-20,[M-H]-,LysoPI(20:0)_isomer
648.4218906,C29H57O12P,264,C13-label-21,[M-H]-,LysoPI(20:0)_isomer
649.4252406,C29H57O12P,264,C13-label-22,[M-H]-,LysoPI(20:0)_isomer
650.4285906,C29H57O12P,264,C13-label-23,[M-H]-,LysoPI(20:0)_isomer
651.4319406,C29H57O12P,264,C13-label-24,[M-H]-,LysoPI(20:0)_isomer
652.4352906,C29H57O12P,264,C13-label-25,[M-H]-,LysoPI(20:0)_isomer
653.4386406,C29H57O12P,264,C13-label-26,[M-H]-,LysoPI(20:0)_isomer
654.4419906,C29H57O12P,264,C13-label-27,[M-H]-,LysoPI(20:0)_isomer
655.4453406,C29H57O12P,264,C13-label-28,[M-H]-,LysoPI(20:0)_isomer
656.4486906,C29H57O12P,264,C13-label-29,[M-H]-,LysoPI(20:0)_isomer
